referencing_schema_name	referencing_object_name	referencing_object_type	referenced_schema_name	referenced_entity_name	referenced_object_type
dbo	SXASNFormElementItemSelPr	SQL_STORED_PROCEDURE	NULL	CV3UserDictionaryValue	USER_TABLE
dbo	SXASNFormElementItemSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsListCatalogSetItemXRef	USER_TABLE
dbo	SXASNFormElementItemSelPr	SQL_STORED_PROCEDURE	NULL	SXACDHotspot	USER_TABLE
dbo	SXASNFormElementItemSelPr	SQL_STORED_PROCEDURE	NULL	SXADBGUIDListDtTbl	NULL
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	Cv3ObsCatalogItem	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSet	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	cv3obscatalogsetItem	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationDocument	VIEW
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsValidValue	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3UserDictionary	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3UserDictionaryValue	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsAbnormalRangeValues	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsFSListValues	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsListCatalogSet	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsListCatalogSetItemXref	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsMasterItemRange	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SXACDDiscriminateListValueXref	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SXACDDiscriminateListXref	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SXACDWDLMessage	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	NULL	SXASNSection	USER_TABLE
dbo	SXASNFormParamInfo_ListValuesSelPr	SQL_STORED_PROCEDURE	dbo	SXACDGetParentOEIGUIDsFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3DecorativeLabelObservationEntryItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSet	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3Observation	VIEW
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationDocument	VIEW
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItemOutput	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	CV3UserDictionary	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SCMObsFSListValues	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXACDDiscriminateListXREF	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBControl	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBForm	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormPart	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormVersion	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBTab	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	NULL	SXASNClientDocFormXREF	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	dbo	SXACDGetParentOEIGUIDsFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNFormParamInfo_ParamsSelPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSet	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3Observation	VIEW
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ObservationDocument	VIEW
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	CV3UserDictionary	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SCMObsFSListValues	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXACDDiscriminateListXREF	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXAFBControl	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXAFBForm	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXAFBFormPart	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXAFBFormVersion	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXAFBTab	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	NULL	SXASNClientDocFormXREF	USER_TABLE
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	dbo	SXACDGetParentOEIGUIDsFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNFormParamInfo_ParamsSelPrOLD	SQL_STORED_PROCEDURE	PropertyBagxml	value	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNFormParamInfo_ListValuesSelPr	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNFormParamInfo_ParamsSelPr	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNParamInfo_CalcsSelPr	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNParamInfo_OCMISelPr	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNParamInfo_RangeSelPr	NULL
dbo	SXASNFormParamInfoSelPR	SQL_STORED_PROCEDURE	NULL	SXASNParamInfo_SuggDiagSelPr	NULL
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersion	USER_TABLE
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3Observation	VIEW
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3ObservationDocument	VIEW
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	CV3PatientCareDocument	USER_TABLE
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	SXASNSection	USER_TABLE
dbo	SXASNGetAvailableCopyForwardSectionsAndSets	SQL_STORED_PROCEDURE	NULL	SXASNSectionSource	USER_TABLE
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3ClientDocDetail	VIEW
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersion	USER_TABLE
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	CV3PatientCareDocument	USER_TABLE
dbo	SXASNGetCopyForwardNoteDetailsSelPR	SQL_STORED_PROCEDURE	NULL	HVCIDDt	NULL
dbo	SXASNGetGraphobservationMappingPr	SQL_STORED_PROCEDURE	NULL	CV3GraphDataItem	USER_TABLE
dbo	SXASNGetGraphobservationMappingPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNGetGraphobservationMappingPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNGetGraphobservationMappingPr	SQL_STORED_PROCEDURE	NULL	SXACDObservationParameter	USER_TABLE
dbo	SXASNGetGraphobservationMappingPr	SQL_STORED_PROCEDURE	NULL	SXADBGUIDListDtTbl	NULL
dbo	SXASNGetSelectedPushPullItems	SQL_STORED_PROCEDURE	NULL	HVCIddt	NULL
dbo	SXASNGetSelectedPushPullItems	SQL_STORED_PROCEDURE	NULL	SXASNSection	USER_TABLE
dbo	SXASNGetSelectedPushPullItems	SQL_STORED_PROCEDURE	NULL	SXASNSectionSource	USER_TABLE
dbo	SXASNGroupItemDisplaySeqUpdPr	SQL_STORED_PROCEDURE	NULL	CV3ObscatalogSetItem	USER_TABLE
dbo	SXASNGroupItemDisplaySeqUpdPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNGroupItemDisplaySeqUpdPr	SQL_STORED_PROCEDURE	dbo	SXADBBuildFn	SQL_SCALAR_FUNCTION
dbo	SXASNGroupItemDisplaySeqUpdPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssueInformation	SQL_STORED_PROCEDURE	NULL	CV3CodedHealthIssueType	USER_TABLE
dbo	SXASNHealthIssueInformation	SQL_STORED_PROCEDURE	NULL	CV3HealthIssueType	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3ClientVisit	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3CodedHealthIssue	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3EnumReference	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3FamilyHistory	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3FamilyMemberInfo	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3HealthIssueDeclaration	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3HealthIssueStatus	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3HealthIssueType	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3HealthIssueTypeRightXRef	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3OrderXRef	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3PatientModHistory	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3Rights	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3SecurityGroupRights	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	CV3UserSecurityGroup	USER_TABLE
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	SXAAMBClientScriptHealthIssuesSelPr	NULL
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	SXACCGetHCCFlagDetailsSelPr	NULL
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	NULL	SXADBNameValuePairDtTbl	NULL
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	dbo	SCMGetUserNameTblFN	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	dbo	SXACDHICodeValidationTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	dbo	SXADBConvertEnterpriseToLocalTBLFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssuesSelPr	SQL_STORED_PROCEDURE	dbo	SXAWorkUserItemAccessObjectsFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNHealthIssueVMLinkCodes	SQL_STORED_PROCEDURE	NULL	CV3CodedHealthIssueType	USER_TABLE
dbo	SXASNInitialProvidersInfoSelPr	SQL_STORED_PROCEDURE	NULL	CV3User	USER_TABLE
dbo	SXASNInitialProvidersInfoSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3DecorativeLabelObservationEntryItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersion	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSet	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItemOutput	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	CV3PatientCareDocument	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	OEIObsAndSet	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SCMGenerateGUIDPr	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXACDCacheData	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXACDSNDisplaySeqsUpdPr	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXACDSNOutputSeqsUpdPr	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXADBIntListDtTbl	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBControl	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBForm	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormPart	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormReusableSection	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormVersion	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFBTab	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFSAttributes	USER_TABLE
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	NULL	SXASNInsFormSetsItemsPr	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	dbo	SXADBBuildFn	SQL_SCALAR_FUNCTION
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	PropertyBagxml	value	NULL
dbo	SXASNInsFormItemsPr	SQL_STORED_PROCEDURE	PropertyBagxml	value	NULL
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersion	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogItem	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItem	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItemOutput	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	SCMGenerateGUIDPr	NULL
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFSAttributes	USER_TABLE
dbo	SXASNInsFormSetsItemsPr	SQL_STORED_PROCEDURE	dbo	SXADBBuildFn	SQL_SCALAR_FUNCTION
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersion	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogItem	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogMasterItem	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	Cv3obscatalogset	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	cv3obsCatalogSetItem	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	cv3observationentryitem	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	SCMGenerateGUIDPr	NULL
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	SXACDSNDisplaySeqsUpdPr	NULL
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	NULL	SXAFSAttributes	USER_TABLE
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	dbo	SXADBBuildFn	SQL_SCALAR_FUNCTION
dbo	SXASNInsGroupItemsPr	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	CV3Client	USER_TABLE
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	CV3ClientVisit	USER_TABLE
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	CV3FRP	USER_TABLE
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	CV3FRPContract	USER_TABLE
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNInsuranceSelPr	SQL_STORED_PROCEDURE	NULL	SXAAMInsuranceCarrier	USER_TABLE
dbo	SXASNItemPreLoadSelPr	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNItemPreLoadSelPr	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNItemPreLoadSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBForm	USER_TABLE
dbo	SXASNItemPreLoadSelPr	SQL_STORED_PROCEDURE	NULL	SXAFBFormVersion	USER_TABLE
dbo	SXASNItemPreLoadSelPr	SQL_STORED_PROCEDURE	NULL	SXASNClientDocFormXREF	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ClientDocument	VIEW
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3FlowsheetVersionItem	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	cv3ObsCatalogSet	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItem	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObsCatalogSetItemVersion	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3Observation	VIEW
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObservationDocument	VIEW
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItem	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	CV3ObservationEntryItemOutput	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	HVCIDdt	NULL
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SCMObsFSListValues	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXACDPullSetCatalog	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXADSIDefinition	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXADSIMapping	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXAFBForm	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXAFBFormVersion	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXAFBTab	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXASNClientDocFormXREF	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	NULL	SXASNSection	USER_TABLE
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	dbo	SXACDGetParentOEIGUIDsFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNItemSelPR	SQL_STORED_PROCEDURE	dbo	SXADBGetEnterpriseOffsetNowTblFn	SQL_INLINE_TABLE_VALUED_FUNCTION
dbo	SXASNLabResultsSelPr	SQL_STORED_PROCEDURE	NULL	CV3BasicObservation	USER_TABLE
dbo	SXASNLabResultsSelPr	SQL_STORED_PROCEDURE	NULL	CV3Order	USER_TABLE
