schema_name	object_name	object_type	column_id	column_name	data_type	character_or_binary_length	precision	scale	is_nullable	is_identity	is_computed	default_definition	computed_definition	collation_name
dbo	KB1551835_SXAAMBeRXREFREQ	USER_TABLE	24	PONMatchType	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	6	Active	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	7	RxChangeRequestID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	8	PrescriptionID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	9	PrescriberSPI	varchar	13	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	10	PharmacyID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	11	RxReferenceNumber	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	12	MessageID	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	13	RelatesToMessageID	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	14	ChangeRequestTypeCode	varchar	5	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	15	HasResponseSent	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	16	NDC	varchar	35	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	17	SentDateTimeUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAAMBeRxRXCHGMessage	USER_TABLE	18	PONMatchType	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	2	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	3	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	6	TaskItemID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	7	CDSUniqueIDGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	8	TaskItemDefID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	9	ProcessID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	10	PreviousTaskItemID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	11	TaskSeqNum	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	12	StatusDefID	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	13	Priority	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	14	RoleDefID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	15	UserGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	16	GeneratedBy	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	17	CompletedBy	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	18	CompletedDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	19	DueDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	20	IsOverDue	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	21	EscalationDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	22	LocationGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	23	ClientGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	24	VisitGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	25	ChartGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	26	ActivatedBy	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	27	ActivatedDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	28	Comments	varchar	8000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	29	IsEscalated	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	30	DelayedActivationDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	31	AssignedBy	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	32	AssignmentDateUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	33	LockAcquiredBy	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	34	LockExpirationUTC	datetimeoffset	NULL	30	3	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	35	CancelReason	varchar	8000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	36	CommentsForSubsequentTask	varchar	8000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	37	EscalateFromRoleDefID	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	38	EscalateFromUserGuid	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	39	RecurrenceInitiatorTaskItemID	bigint	NULL	19	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	40	CategoryType	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	41	HasDelegates	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	42	HasSignatureGroup	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItem	USER_TABLE	43	IsMultipleCompletionRequired	bit	NULL	1	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	1	Build	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	2	TouchedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	3	TouchedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	4	CreatedBy	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	5	CreatedWhenUTC	datetimeoffset	NULL	30	3	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	6	ObjectXRefID	bigint	NULL	19	0	0	1	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	7	TaskItemID	bigint	NULL	19	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	8	ObjectType	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	9	ObjectGUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	10	ObjectInfo	varchar	8000	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	11	LinkPurpose	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	KB1551835_SXAGNTaskItemObjectXRef	USER_TABLE	12	LinkStatus	varchar	255	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_A08	USER_TABLE	1	ID	int	NULL	10	0	0	1	0	NULL	NULL	NULL
dbo	NDW_A08	USER_TABLE	2	A08	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_ClientGUID	USER_TABLE	1	ClientGUID	numeric	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	2	ClientVisitGUID	numeric	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	3	MRN	varchar	20	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_ClientGUID	USER_TABLE	4	VisitIDCode	varchar	20	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_ClientGUID	USER_TABLE	5	IsProcessed	bit	NULL	1	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	6	RowNum	int	NULL	10	0	0	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	7	A31	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	8	A08	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	9	R01	int	NULL	10	0	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	10	LoadIdentifier	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_ClientGUID	USER_TABLE	11	StartDate	datetime	NULL	23	3	1	0	0	NULL	NULL	NULL
dbo	NDW_ClientGUID	USER_TABLE	12	EndDate	datetime	NULL	23	3	1	0	0	NULL	NULL	NULL
dbo	NDW_DG1_Diagnosis	USER_TABLE	1	RunDTM	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	NDW_DG1_Diagnosis	USER_TABLE	2	ClientVisitGUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	NDW_DG1_Diagnosis	USER_TABLE	3	ChartGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_DG1_Diagnosis	USER_TABLE	4	ClientGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_DG1_Diagnosis	USER_TABLE	5	CodingScheme	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_DG1_Diagnosis	USER_TABLE	6	ShortDesc	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_DG1_Diagnosis	USER_TABLE	7	ICD9Code	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_DG1_Diagnosis	USER_TABLE	8	LoadIdentifier	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	1	RunDTM	datetime	NULL	23	3	0	0	0	NULL	NULL	NULL
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	2	ClientVisitGUID	HVCIDdt	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	3	ChartGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	4	ClientGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	5	InsuranceType_Category	varchar	250	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	6	CompanyName	varchar	-1	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	7	GroupNumber	varchar	250	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	8	PlanEffectiveDate	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	9	PlanExpirationDate	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	10	PlanType	varchar	-1	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	11	LastName	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	12	FirstName	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	13	MiddleName	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	14	Insured'sRelationshipToPatient	varchar	255	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	15	Insured'sIDNumber	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	16	DateOfLastModOfAnyThirdPartyField	nvarchar	NULL	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	17	AnythirdPartyFieldModSinceLastExport	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	18	LoadIdentifier	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_IN1_ZIN_Insurance	USER_TABLE	19	Medicare_Type	varchar	100	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_BeneficiaryClassCode])	NULL	NULL
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	2	ClassificationBeneficiary	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	3	ClassificationBeneficiaryCode	varchar	5	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	4	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	5	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	6	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	7	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_BeneficiaryClassCode	USER_TABLE	8	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_Facility	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_Mapping_Facility])	NULL	NULL
dbo	NDW_Mapping_Facility	USER_TABLE	2	GUID	numeric	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	NDW_Mapping_Facility	USER_TABLE	3	LevelCode	varchar	20	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_Facility	USER_TABLE	4	Name	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_Facility	USER_TABLE	5	ASUFAC	varchar	50	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_Facility	USER_TABLE	6	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_Facility	USER_TABLE	7	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_Facility	USER_TABLE	8	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_Facility	USER_TABLE	9	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_Facility	USER_TABLE	10	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_InsuranceType	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_InsuranceType])	NULL	NULL
dbo	NDW_Mapping_InsuranceType	USER_TABLE	2	InsuranceType	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_InsuranceType	USER_TABLE	3	ShortCode	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_InsuranceType	USER_TABLE	4	CodeValue	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_InsuranceType	USER_TABLE	5	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_InsuranceType	USER_TABLE	6	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_InsuranceType	USER_TABLE	7	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_InsuranceType	USER_TABLE	8	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_InsuranceType	USER_TABLE	9	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_Mapping_ServicesMaster])	NULL	NULL
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	2	ServiceDesc	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	3	ServiceCode	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	4	ServiceCategoryCode	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	5	ServiceTypeCode	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	6	ClinicCode	varchar	10	0	0	1	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	7	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	8	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	9	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	10	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesMaster	USER_TABLE	11	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_ServicesRenderedByProvider])	NULL	NULL
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	2	CareProviderRole	varchar	50	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	3	ProviderServicesRenderedCode	varchar	2	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	4	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	5	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	6	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	7	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_ServicesRenderedByProvider	USER_TABLE	8	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_StateOfEligibility])	NULL	NULL
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	2	StateName	varchar	30	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	3	StateAbbreviation	varchar	2	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	4	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	5	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	6	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	7	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_StateOfEligibility	USER_TABLE	8	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_TempOCMI	USER_TABLE	1	RowID	numeric	NULL	8	0	0	0	0	(NEXT VALUE FOR [seqtbl_NDW_TempOCMI])	NULL	NULL
dbo	NDW_Mapping_TempOCMI	USER_TABLE	2	OCMIGUID	numeric	NULL	16	0	0	0	0	NULL	NULL	NULL
dbo	NDW_Mapping_TempOCMI	USER_TABLE	3	OCMIDesc	varchar	100	0	0	0	0	0	NULL	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_TempOCMI	USER_TABLE	4	Active	bit	NULL	1	0	1	0	0	((1))	NULL	NULL
dbo	NDW_Mapping_TempOCMI	USER_TABLE	5	CreatedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_TempOCMI	USER_TABLE	6	CreatedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_Mapping_TempOCMI	USER_TABLE	7	ModifiedBy	varchar	50	0	0	1	0	0	(user_name())	NULL	SQL_Latin1_General_CP1_CI_AS
dbo	NDW_Mapping_TempOCMI	USER_TABLE	8	ModifiedWhen	datetime	NULL	23	3	1	0	0	(getdate())	NULL	NULL
dbo	NDW_OBX_LAB	USER_TABLE	1	ClientGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
dbo	NDW_OBX_LAB	USER_TABLE	2	ChartGUID	HVCIDdt	NULL	16	0	1	0	0	NULL	NULL	NULL
