schema_name	routine_name	routine_type	parameter_id	parameter_name	data_type	character_or_binary_length	precision	scale	is_output	has_default_value	default_value
dbo	SXAAMCTDictSexualOrientationInsPr	SQL_STORED_PROCEDURE	6	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationInsPr	SQL_STORED_PROCEDURE	7	@SiteID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationInsPr	SQL_STORED_PROCEDURE	8	@SexualOrientationID	int	NULL	10	0	1	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	1	@SexualOrientationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	2	@Code	varchar	15	0	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	3	@Description	varchar	60	0	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	4	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	5	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	6	@TouchedWhen	datetimeoffset	NULL	30	3	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	7	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTDictSexualOrientationUpdPr	SQL_STORED_PROCEDURE	8	@SiteID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTDictTriageDocSelPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCTDocumentExchangeDocNameSelPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCTFacilityBillingEditsSelPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	1	@SiteID	smallint	NULL	5	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	2	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	3	@TouchedWhen	datetime	NULL	23	3	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	4	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	5	@RunBillingEdits	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	6	@ShowFatal	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	7	@ShowInformational	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	8	@ShowWarning	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	9	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTFacilityBillingEditsUpdPr	SQL_STORED_PROCEDURE	10	@MSRowVersion	timestamp	NULL	0	0	0	0	NULL
dbo	SXAAMCTPostalCodeDictionarySelPr	SQL_STORED_PROCEDURE	1	@sourcetype	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationByUserSelPr	SQL_STORED_PROCEDURE	1	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationDetailsSelPr	SQL_STORED_PROCEDURE	1	@ThirdPartyVerificationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationSelPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	1	@ThirdPartyVerificationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	2	@Name	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	3	@Description	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	4	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	5	@Assembly	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	6	@type	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	7	@TouchedBy	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationUpdPr	SQL_STORED_PROCEDURE	8	@RetVal	int	NULL	10	0	1	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFRightUpdPr	SQL_STORED_PROCEDURE	1	@ThirdPartyVerificationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFRightUpdPr	SQL_STORED_PROCEDURE	2	@WorkFlowType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFRightUpdPr	SQL_STORED_PROCEDURE	3	@RightGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFRightUpdPr	SQL_STORED_PROCEDURE	4	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFRightUpdPr	SQL_STORED_PROCEDURE	5	@TouchedBy	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFSecGroupUpdPr	SQL_STORED_PROCEDURE	1	@ThirdPartyVerificationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFSecGroupUpdPr	SQL_STORED_PROCEDURE	2	@WorkFlowType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFSecGroupUpdPr	SQL_STORED_PROCEDURE	3	@SecurityGroupGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFSecGroupUpdPr	SQL_STORED_PROCEDURE	4	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFSecGroupUpdPr	SQL_STORED_PROCEDURE	5	@TouchedBy	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFUpdPr	SQL_STORED_PROCEDURE	1	@ThirdPartyVerificationID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFUpdPr	SQL_STORED_PROCEDURE	2	@WorkFlowType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFUpdPr	SQL_STORED_PROCEDURE	3	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFUpdPr	SQL_STORED_PROCEDURE	4	@SecurityType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTThirdPartyVerificationWFUpdPr	SQL_STORED_PROCEDURE	5	@TouchedBy	varchar	255	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	1	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	2	@SiteID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	3	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	4	@TouchedWhen	datetime	NULL	23	3	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	5	@WorkstationLocationGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	6	@VECreationOption	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	7	@LastVisitTypeGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	8	@AssignedLocationGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	9	@AttendingProviderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	10	@VisitTypeGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	11	@ServiceGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	12	@CareLevelGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	13	@VirtualEncounterDefaultID	int	NULL	10	0	1	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	14	@VEDataSource	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	15	@VEDefinition	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	16	@VEDocumentCatalogName	varchar	60	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultInsPr	SQL_STORED_PROCEDURE	17	@VEDocumentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultSelPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	1	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	2	@SiteID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	3	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	4	@TouchedWhen	datetime	NULL	23	3	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	5	@VirtualEncounterDefaultID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	6	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	7	@VECreationOption	int	NULL	10	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	8	@LastVisitTypeGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	9	@AssignedLocationGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	10	@AttendingProviderGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	11	@VisitTypeGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	12	@ServiceGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	13	@CareLevelGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	14	@MSrepl_tran_version	uniqueidentifier	NULL	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	15	@VEDataSource	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	16	@VEDefinition	varchar	50	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	17	@VEDocumentCatalogName	varchar	60	0	0	0	0	NULL
dbo	SXAAMCTVirtualEncounterDefaultUpdPr	SQL_STORED_PROCEDURE	18	@VEDocumentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomClockCalculationSelPr	SQL_STORED_PROCEDURE	1	@ClockID	bigint	NULL	19	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	2	@ClockReferenceItemIDs	SXAGNBigintBigintTbl	NULL	0	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	3	@WLPriorityCategoryID	bigint	NULL	19	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	4	@LimitInDays	smallint	NULL	5	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	5	@ClockID	bigint	NULL	19	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	6	@ClockReferenceItemType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	7	@ClockReferenceItemGroupNumber	smallint	NULL	5	0	1	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	8	@ErrorMessage	varchar	8000	0	0	1	0	NULL
dbo	SXAAMCustomClockEventGroupInsUpdPr	SQL_STORED_PROCEDURE	9	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomClockEventSelPr	SQL_STORED_PROCEDURE	1	@EventName	varchar	30	0	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	2	@ClockReferenceItemIDs	SXAGNBigintBigintTbl	NULL	0	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	3	@WLPriorityCategoryID	bigint	NULL	19	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	4	@LimitInDays	smallint	NULL	5	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	5	@ClockID	bigint	NULL	19	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	6	@ClockReferenceItemType	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	7	@ClockReferenceItemGroupNumber	smallint	NULL	5	0	1	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	8	@ErrorMessage	varchar	8000	0	0	1	0	NULL
dbo	SXAAMCustomClockSurgeryProcedureGroupInsUpdPr	SQL_STORED_PROCEDURE	9	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentCallbackSelAllPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	1	@CustomContentID	int	NULL	10	0	1	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	2	@CreatedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	3	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	4	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	5	@CustomContentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	6	@CustomContentDescription	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	7	@Assembly	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	8	@Class	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	9	@IsOnMenu	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	10	@IsOnToolbar	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	11	@MenuImage	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	12	@ToolbarImage	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	13	@IsEnforceSecurity	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	14	@IsModal	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	15	@IsCallback	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentInsPr	SQL_STORED_PROCEDURE	16	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityProfileXREFInsByKeyPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityProfileXREFInsByKeyPr	SQL_STORED_PROCEDURE	2	@CustomContentID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityProfileXREFInsByKeyPr	SQL_STORED_PROCEDURE	3	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityProfileXREFInsByKeyPr	SQL_STORED_PROCEDURE	4	@SequenceNum	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityProfileXREFInsByKeyPr	SQL_STORED_PROCEDURE	5	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFDelPr	SQL_STORED_PROCEDURE	1	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByKeyPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByKeyPr	SQL_STORED_PROCEDURE	2	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByKeyPr	SQL_STORED_PROCEDURE	3	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByKeyPr	SQL_STORED_PROCEDURE	4	@SequenceNum	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByKeyPr	SQL_STORED_PROCEDURE	5	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByNamePr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByNamePr	SQL_STORED_PROCEDURE	2	@CustomContentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByNamePr	SQL_STORED_PROCEDURE	3	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentLocnFacilityXREFInsByNamePr	SQL_STORED_PROCEDURE	4	@SequenceNum	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentLookupsPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCustomContentNonCallbackSelAllPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCustomContentRightXREFInsPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentRightXREFInsPr	SQL_STORED_PROCEDURE	2	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentRightXREFInsPr	SQL_STORED_PROCEDURE	3	@RightGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentRightXREFInsPr	SQL_STORED_PROCEDURE	4	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSecurityGroupXREFInsPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentSecurityGroupXREFInsPr	SQL_STORED_PROCEDURE	2	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSecurityGroupXREFInsPr	SQL_STORED_PROCEDURE	3	@SecurityGroupGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentSecurityGroupXREFInsPr	SQL_STORED_PROCEDURE	4	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSelByKeyPr	SQL_STORED_PROCEDURE	1	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSelByNamePr	SQL_STORED_PROCEDURE	1	@CustomContentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentSeqNumInsPr	SQL_STORED_PROCEDURE	1	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSeqNumInsPr	SQL_STORED_PROCEDURE	2	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentSeqNumInsPr	SQL_STORED_PROCEDURE	3	@SequenceNum	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentSortsSelAllPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCustomContentSortsSelByFacilityPr	SQL_STORED_PROCEDURE	1	@FacilityGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentSortsSelByFacilityPr	SQL_STORED_PROCEDURE	2	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentTakenNamesGetPr	SQL_STORED_PROCEDURE	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	1	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	2	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	3	@Active	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	4	@CustomContentName	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	5	@CustomContentDescription	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	6	@Assembly	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	7	@Class	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	8	@IsOnMenu	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	9	@IsOnToolbar	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	10	@MenuImage	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	11	@ToolbarImage	varchar	255	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	12	@IsEnforceSecurity	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	13	@IsModal	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	14	@IsCallback	bit	NULL	1	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	15	@MSrepl_tran_version	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentUpdPr	SQL_STORED_PROCEDURE	16	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentUserXREFInsPr	SQL_STORED_PROCEDURE	1	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCustomContentUserXREFInsPr	SQL_STORED_PROCEDURE	2	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentUserXREFInsPr	SQL_STORED_PROCEDURE	3	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomContentUserXREFInsPr	SQL_STORED_PROCEDURE	4	@Build	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomContentXREFSDelPr	SQL_STORED_PROCEDURE	1	@CustomContentID	int	NULL	10	0	0	0	NULL
dbo	SXAAMCustomDialogInTabSelPr	SQL_STORED_PROCEDURE	1	@UserGUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCustomDialogInTabSelPr	SQL_STORED_PROCEDURE	2	@Scope	varchar	50	0	0	0	0	NULL
dbo	SXAAMCV3CodedHealthIssueTypeGetCodeSelPr	SQL_STORED_PROCEDURE	1	@TypeCode	varchar	10	0	0	0	0	NULL
dbo	SXAAMCV3FRPCheckCodeSelPr	SQL_STORED_PROCEDURE	1	@Code	varchar	40	0	0	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	1	@GUID	numeric	NULL	16	0	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	2	@ClientGUID	numeric	NULL	16	0	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	3	@ClientVisitGUID	numeric	NULL	16	0	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	4	@AdmitViaDtm	datetime	NULL	23	3	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	5	@TouchedBy	varchar	50	0	0	0	0	NULL
dbo	SXAAMCV3OrderGenerationQueueInsPr	SQL_STORED_PROCEDURE	6	@RetVal	bigint	NULL	19	0	1	0	NULL
dbo	SXAAMCV3UserSelPr	SQL_STORED_PROCEDURE	1	@GUID	HVCIDdt	NULL	16	0	0	0	NULL
dbo	SXAAMCV3UserSelPr	SQL_STORED_PROCEDURE	2	@DisplayName	varchar	50	0	0	0	0	NULL
